seed,window_index,group,start,true_class,predicted_class,rank,channel,topic,subsystem,abs_shap
0,16318,815,416.0,External Position,External Position,9,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.1981434354456997
0,16318,815,416.0,External Position,External Position,10,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,0.19005806268177944
0,16319,815,424.0,External Position,External Position,1,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.7346282221514299
0,16319,815,424.0,External Position,External Position,2,vehicle_vision_position.y,vehicle_vision_position,External Position,0.3984885730444502
0,16319,815,424.0,External Position,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.3557001182187569
0,16319,815,424.0,External Position,External Position,4,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.34034298495466364
0,16319,815,424.0,External Position,External Position,5,vehicle_local_position.eph,vehicle_local_position,Global Position,0.31315944185975797
0,16319,815,424.0,External Position,External Position,6,estimator_status.pos_test_ratio,estimator_status,Global Position,0.24891767031202106
0,16319,815,424.0,External Position,External Position,7,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,0.22362482644144158
0,16319,815,424.0,External Position,External Position,8,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,0.2000050325629389
0,16319,815,424.0,External Position,External Position,9,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,0.1893472764019204
0,16319,815,424.0,External Position,External Position,10,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.18779690637204974
0,16343,817,232.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.0787291504170795
0,16343,817,232.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.656721174825653
0,16343,817,232.0,External Position,External Position,3,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.5154338946329721
0,16343,817,232.0,External Position,External Position,4,estimator_status.pos_test_ratio,estimator_status,Global Position,0.37477666042460334
0,16343,817,232.0,External Position,External Position,5,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,0.26137633684504946
0,16343,817,232.0,External Position,External Position,6,vehicle_vision_position.y,vehicle_vision_position,External Position,0.21037582744206762
0,16343,817,232.0,External Position,External Position,7,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.20216160121467341
0,16343,817,232.0,External Position,External Position,8,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.18480897543485952
0,16343,817,232.0,External Position,External Position,9,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.16876246542173573
0,16343,817,232.0,External Position,External Position,10,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.16637380935512808
0,16344,817,240.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.8229302066163253
0,16344,817,240.0,External Position,External Position,2,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.6778438114957706
0,16344,817,240.0,External Position,External Position,3,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.6451806545383248
0,16344,817,240.0,External Position,External Position,4,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.48197708281856955
0,16344,817,240.0,External Position,External Position,5,estimator_status.pos_test_ratio,estimator_status,Global Position,0.3797059103601576
0,16344,817,240.0,External Position,External Position,6,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,0.24490752745580532
0,16344,817,240.0,External Position,External Position,7,vehicle_vision_position.y,vehicle_vision_position,External Position,0.2107803250067782
0,16344,817,240.0,External Position,External Position,8,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.19776158226806212
0,16344,817,240.0,External Position,External Position,9,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.15966319125410722
0,16344,817,240.0,External Position,External Position,10,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.15027476874494577
0,16345,817,248.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.7645863131681754
0,16345,817,248.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.750002939850451
0,16345,817,248.0,External Position,External Position,3,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.6906117963943602
0,16345,817,248.0,External Position,External Position,4,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.4452464167158618
0,16345,817,248.0,External Position,External Position,5,estimator_status.pos_test_ratio,estimator_status,Global Position,0.27060054390073995
0,16345,817,248.0,External Position,External Position,6,vehicle_vision_position.y,vehicle_vision_position,External Position,0.22110187386058394
0,16345,817,248.0,External Position,External Position,7,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.21225622556693896
0,16345,817,248.0,External Position,External Position,8,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,0.1663455404252151
0,16345,817,248.0,External Position,External Position,9,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.1491165997667066
0,16345,817,248.0,External Position,External Position,10,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.14907243295167832
0,16346,817,256.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.7933273778257443
0,16346,817,256.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.7211699242796591
0,16346,817,256.0,External Position,External Position,3,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.6893732851747268
0,16346,817,256.0,External Position,External Position,4,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.5427910220413641
0,16346,817,256.0,External Position,External Position,5,estimator_status.pos_test_ratio,estimator_status,Global Position,0.3239881378720826
0,16346,817,256.0,External Position,External Position,6,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.21649529637702314
0,16346,817,256.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.16896040323255124
0,16346,817,256.0,External Position,External Position,8,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,0.1667257210203123
0,16346,817,256.0,External Position,External Position,9,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.14546964808518184
0,16346,817,256.0,External Position,External Position,10,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.14358331671668415
0,16347,817,264.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.8127161089032271
0,16347,817,264.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.7310974969631093
0,16347,817,264.0,External Position,External Position,3,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.6870712459834297
0,16347,817,264.0,External Position,External Position,4,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.49063379692922804
0,16347,817,264.0,External Position,External Position,5,estimator_status.pos_test_ratio,estimator_status,Global Position,0.31856079151657024
0,16347,817,264.0,External Position,External Position,6,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.21967696972400844
0,16347,817,264.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.17660862115827594
0,16347,817,264.0,External Position,External Position,8,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,0.16591459705070424
0,16347,817,264.0,External Position,External Position,9,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.1466047333512992
0,16347,817,264.0,External Position,External Position,10,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.1436572676909574
0,16348,817,272.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.7960130032502808
0,16348,817,272.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.7124543032657626
0,16348,817,272.0,External Position,External Position,3,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.6734082695123127
0,16348,817,272.0,External Position,External Position,4,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.5808877251499369
0,16348,817,272.0,External Position,External Position,5,estimator_status.pos_test_ratio,estimator_status,Global Position,0.3218963660704153
0,16348,817,272.0,External Position,External Position,6,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.21770284133930734
0,16348,817,272.0,External Position,External Position,7,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,0.17195089002618874
0,16348,817,272.0,External Position,External Position,8,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.14899574427522677
0,16348,817,272.0,External Position,External Position,9,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.14578948794300955
0,16348,817,272.0,External Position,External Position,10,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.14558032537460036
0,17412,852,336.0,Altitude,External Position,1,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.5595651015652661
0,17412,852,336.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.49168322838333034
0,17412,852,336.0,Altitude,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.4074123341386277
0,17412,852,336.0,Altitude,External Position,4,vehicle_local_position.eph,vehicle_local_position,Global Position,0.3430501419060024
0,17412,852,336.0,Altitude,External Position,5,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.29233282650491965
0,17412,852,336.0,Altitude,External Position,6,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.2823255391662751
0,17412,852,336.0,Altitude,External Position,7,vehicle_local_position.az,vehicle_local_position,Altitude,0.2606990330487067
0,17412,852,336.0,Altitude,External Position,8,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,0.2236227927652282
0,17412,852,336.0,Altitude,External Position,9,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,0.2002789490015237
0,17412,852,336.0,Altitude,External Position,10,vehicle_local_position.ay,vehicle_local_position,Shared,0.19959297166053433
0,17413,852,344.0,Altitude,External Position,1,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.5615338682568424
0,17413,852,344.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.47941524036244026
0,17413,852,344.0,Altitude,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.4276629456416564
0,17413,852,344.0,Altitude,External Position,4,vehicle_local_position.eph,vehicle_local_position,Global Position,0.33497106872282006
0,17413,852,344.0,Altitude,External Position,5,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.28743987000968607
0,17413,852,344.0,Altitude,External Position,6,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.2742543453154595
0,17413,852,344.0,Altitude,External Position,7,vehicle_local_position.az,vehicle_local_position,Altitude,0.24356969886942959
0,17413,852,344.0,Altitude,External Position,8,vehicle_vision_position.y,vehicle_vision_position,External Position,0.23474048462008645
0,17413,852,344.0,Altitude,External Position,9,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,0.2235740546059398
0,17413,852,344.0,Altitude,External Position,10,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,0.21642064230562968
0,17414,852,352.0,Altitude,External Position,1,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.5614322246596188
0,17414,852,352.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.4702739860043667
0,17414,852,352.0,Altitude,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.40534452281559846
0,17414,852,352.0,Altitude,External Position,4,vehicle_local_position.eph,vehicle_local_position,Global Position,0.33199166331719215
0,17414,852,352.0,Altitude,External Position,5,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.2936055198451826
0,17414,852,352.0,Altitude,External Position,6,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,0.2880965255900132
0,17414,852,352.0,Altitude,External Position,7,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.27200074519543843
0,17414,852,352.0,Altitude,External Position,8,vehicle_vision_position.y,vehicle_vision_position,External Position,0.24374737417963155
0,17414,852,352.0,Altitude,External Position,9,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,0.21486018583514616
0,17414,852,352.0,Altitude,External Position,10,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,0.2074895997861718
0,17415,852,360.0,Altitude,External Position,1,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.536238598447751
0,17415,852,360.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.486536811352401
0,17415,852,360.0,Altitude,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.4132679420360225
0,17415,852,360.0,Altitude,External Position,4,vehicle_local_position.eph,vehicle_local_position,Global Position,0.32878708730893896
0,17415,852,360.0,Altitude,External Position,5,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.29466650254174437
0,17415,852,360.0,Altitude,External Position,6,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.28767022432829004
0,17415,852,360.0,Altitude,External Position,7,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,0.2512240728467974
0,17415,852,360.0,Altitude,External Position,8,vehicle_vision_position.y,vehicle_vision_position,External Position,0.2499113618885771
0,17415,852,360.0,Altitude,External Position,9,vehicle_local_position.az,vehicle_local_position,Altitude,0.20241462967926727
0,17415,852,360.0,Altitude,External Position,10,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,0.1970448494829121
0,17416,852,368.0,Altitude,External Position,1,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.5800117721168212
0,17416,852,368.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.4663081439882121
0,17416,852,368.0,Altitude,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.421625910282595
0,17416,852,368.0,Altitude,External Position,4,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.33705268977628683
0,17416,852,368.0,Altitude,External Position,5,vehicle_local_position.eph,vehicle_local_position,Global Position,0.3225406462264062
0,17416,852,368.0,Altitude,External Position,6,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.28977104509456436
0,17416,852,368.0,Altitude,External Position,7,vehicle_vision_position.y,vehicle_vision_position,External Position,0.2524686852882692
0,17416,852,368.0,Altitude,External Position,8,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,0.25088053741790817
0,17416,852,368.0,Altitude,External Position,9,vehicle_local_position.az,vehicle_local_position,Altitude,0.19686781622871394
0,17416,852,368.0,Altitude,External Position,10,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,0.19554864749575918
0,17417,852,376.0,Altitude,External Position,1,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.5339769201069778
0,17417,852,376.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.4927047264878171
0,17417,852,376.0,Altitude,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.4189187850085602
0,17417,852,376.0,Altitude,External Position,4,vehicle_local_position.eph,vehicle_local_position,Global Position,0.337893802836641
0,17417,852,376.0,Altitude,External Position,5,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.28977068852300264
0,17417,852,376.0,Altitude,External Position,6,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.2703829568887979
0,17417,852,376.0,Altitude,External Position,7,vehicle_vision_position.y,vehicle_vision_position,External Position,0.25212989191199653
0,17417,852,376.0,Altitude,External Position,8,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,0.25103153333648653
0,17417,852,376.0,Altitude,External Position,9,vehicle_local_position.az,vehicle_local_position,Altitude,0.19741034592623308
0,17417,852,376.0,Altitude,External Position,10,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,0.19555830467877827
0,17418,852,384.0,Altitude,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.6364513987391219
0,17418,852,384.0,Altitude,External Position,2,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.5157329419330535
0,17418,852,384.0,Altitude,External Position,3,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.4260039531760597
0,17418,852,384.0,Altitude,External Position,4,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.2991045737688427
0,17418,852,384.0,Altitude,External Position,5,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.28897290508870527
0,17418,852,384.0,Altitude,External Position,6,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.27811729068296576
0,17418,852,384.0,Altitude,External Position,7,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,0.26070946478765167
0,17418,852,384.0,Altitude,External Position,8,vehicle_vision_position.y,vehicle_vision_position,External Position,0.22404104447693127
0,17418,852,384.0,Altitude,External Position,9,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,0.1945506091748016
0,17418,852,384.0,Altitude,External Position,10,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.16496926426316585
0,17419,852,392.0,Altitude,External Position,1,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.526509657675588
0,17419,852,392.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.42927371940802717
0,17419,852,392.0,Altitude,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.41196752141542253
0,17419,852,392.0,Altitude,External Position,4,vehicle_local_position.eph,vehicle_local_position,Global Position,0.32145296476674884
0,17419,852,392.0,Altitude,External Position,5,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.28777560818489106
0,17419,852,392.0,Altitude,External Position,6,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.2778939780850341
0,17419,852,392.0,Altitude,External Position,7,vehicle_vision_position.y,vehicle_vision_position,External Position,0.25024330712866794
0,17419,852,392.0,Altitude,External Position,8,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,0.242394608704731
0,17419,852,392.0,Altitude,External Position,9,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,0.19335179810409622
0,17419,852,392.0,Altitude,External Position,10,vehicle_local_position.az,vehicle_local_position,Altitude,0.1874394282198561
0,17510,858,144.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,2.8431209671362363
0,17510,858,144.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.5189524159768573
0,17510,858,144.0,External Position,External Position,3,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.3512882903445667
0,17510,858,144.0,External Position,External Position,4,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.2397666679247976
0,17510,858,144.0,External Position,External Position,5,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.20975332754863668
0,17510,858,144.0,External Position,External Position,6,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,0.2080534506078052
0,17510,858,144.0,External Position,External Position,7,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.20544268210133582
0,17510,858,144.0,External Position,External Position,8,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.20322230212500567
0,17510,858,144.0,External Position,External Position,9,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,0.19365304576367515
0,17510,858,144.0,External Position,External Position,10,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.15257062792195505
0,17511,858,152.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,2.7795878332851784
0,17511,858,152.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.6213410388827999
0,17511,858,152.0,External Position,External Position,3,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.4048019566822604
0,17511,858,152.0,External Position,External Position,4,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.29283790079030597
0,17511,858,152.0,External Position,External Position,5,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.24139905850400206
0,17511,858,152.0,External Position,External Position,6,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,0.21119255130829426
0,17511,858,152.0,External Position,External Position,7,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.20229261442660568
0,17511,858,152.0,External Position,External Position,8,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.19637890455170895
0,17511,858,152.0,External Position,External Position,9,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,0.1951962916865922
0,17511,858,152.0,External Position,External Position,10,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.1540606142600808
0,17512,858,160.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,2.814793236907397
0,17512,858,160.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.6374911769289505
0,17512,858,160.0,External Position,External Position,3,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.39476621635016385
0,17512,858,160.0,External Position,External Position,4,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.2640660097584791
0,17512,858,160.0,External Position,External Position,5,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.2478924873810783
0,17512,858,160.0,External Position,External Position,6,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.24620407011564432
0,17512,858,160.0,External Position,External Position,7,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.214428022567963
0,17512,858,160.0,External Position,External Position,8,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,0.1975284866151541
0,17512,858,160.0,External Position,External Position,9,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,0.18894771879360286
0,17512,858,160.0,External Position,External Position,10,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.17467895767953068
0,17513,858,168.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,2.827583706410403
0,17513,858,168.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.5979817231559219
0,17513,858,168.0,External Position,External Position,3,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.3891407229751148
0,17513,858,168.0,External Position,External Position,4,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.2763460573415791
0,17513,858,168.0,External Position,External Position,5,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.2512603335921131
0,17513,858,168.0,External Position,External Position,6,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.2431183626469356
0,17513,858,168.0,External Position,External Position,7,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.22451700998903543
0,17513,858,168.0,External Position,External Position,8,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,0.19917269958436268
0,17513,858,168.0,External Position,External Position,9,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,0.18759936418346476
0,17513,858,168.0,External Position,External Position,10,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.14709512796051843
0,17915,869,1832.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.8970025642703967
0,17915,869,1832.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.9351328329157322
0,17915,869,1832.0,External Position,External Position,3,estimator_status.pos_test_ratio,estimator_status,Global Position,0.4634522116594243
0,17915,869,1832.0,External Position,External Position,4,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.39938032469114015
0,17915,869,1832.0,External Position,External Position,5,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.3617128158253882
0,17915,869,1832.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.25269211965906263
0,17915,869,1832.0,External Position,External Position,7,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.2468029794301739
0,17915,869,1832.0,External Position,External Position,8,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,0.21565034570956362
0,17915,869,1832.0,External Position,External Position,9,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.20712367805586981
0,17915,869,1832.0,External Position,External Position,10,vehicle_local_position.x,vehicle_local_position,Global Position,0.1508054654302023
0,17916,869,1840.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.8932467014191594
0,17916,869,1840.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.9373872748117503
0,17916,869,1840.0,External Position,External Position,3,estimator_status.pos_test_ratio,estimator_status,Global Position,0.4649684698366126
0,17916,869,1840.0,External Position,External Position,4,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.40109748192901623
0,17916,869,1840.0,External Position,External Position,5,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.3499305113649096
0,17916,869,1840.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.25070908246843776
0,17916,869,1840.0,External Position,External Position,7,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.2422080209178657
0,17916,869,1840.0,External Position,External Position,8,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,0.21577588835592532
0,17916,869,1840.0,External Position,External Position,9,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.20601107046216802
0,17916,869,1840.0,External Position,External Position,10,vehicle_local_position.x,vehicle_local_position,Global Position,0.15420726950240723
0,17917,869,1848.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.868496678087131
0,17917,869,1848.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.9423235514181747
0,17917,869,1848.0,External Position,External Position,3,estimator_status.pos_test_ratio,estimator_status,Global Position,0.46767822997394204
0,17917,869,1848.0,External Position,External Position,4,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.40024319165295646
0,17917,869,1848.0,External Position,External Position,5,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.3338757203652109
0,17917,869,1848.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.25206187088836673
0,17917,869,1848.0,External Position,External Position,7,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.24157200489376804
0,17917,869,1848.0,External Position,External Position,8,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,0.21356180221964816
0,17917,869,1848.0,External Position,External Position,9,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.2029009008442669
0,17917,869,1848.0,External Position,External Position,10,vehicle_local_position.x,vehicle_local_position,Global Position,0.15275061666619993
0,17918,869,1856.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.8709242614394055
0,17918,869,1856.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.9415770400256394
