log_key,status,path,rows,positive_rows
2019-01-08/09_05_30,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-08__09_05_30.npz,1071,330
2019-01-09/07_43_46,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-09__07_43_46.npz,978,0
2019-01-09/07_49_13,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-09__07_49_13.npz,2685,0
2019-01-09/07_59_28,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-09__07_59_28.npz,2726,0
2019-01-09/08_06_58,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-09__08_06_58.npz,1523,0
2019-01-09/08_18_23,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-09__08_18_23.npz,993,0
2019-01-09/08_22_55,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-09__08_22_55.npz,2722,0
2019-01-09/08_32_29,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-09__08_32_29.npz,1836,178
2019-01-09/08_40_49,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-09__08_40_49.npz,1107,160
2019-01-15/07_28_00,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-15__07_28_00.npz,470,126
2019-01-15/07_32_02,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-15__07_32_02.npz,2937,0
2019-01-15/07_40_31,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-15__07_40_31.npz,1880,256
2019-01-15/07_49_03,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-15__07_49_03.npz,1125,77
2019-01-15/08_02_55,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-15__08_02_55.npz,2297,0
2019-01-15/08_14_07,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-15__08_14_07.npz,2825,0
2019-01-15/08_31_01,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-15__08_31_01.npz,2755,29
2019-01-15/08_46_05,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-15__08_46_05.npz,1193,432
2019-01-16/07_21_48,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-16__07_21_48.npz,2635,1677
2019-01-16/07_39_29,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-16__07_39_29.npz,374,0
2019-01-16/07_42_54,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-16__07_42_54.npz,2666,1799
2019-01-16/07_49_46,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-16__07_49_46.npz,2432,1169
2019-01-16/08_21_02,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-16__08_21_02.npz,1249,79
2019-01-16/08_28_05,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-16__08_28_05.npz,2745,1126
2019-01-16/08_54_47,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-16__08_54_47.npz,233,0
2019-01-18/07_19_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__07_19_34.npz,258,0
2019-01-18/07_23_51,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__07_23_51.npz,508,0
2019-01-18/07_28_38,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__07_28_38.npz,2565,0
2019-01-18/07_35_54,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__07_35_54.npz,312,0
2019-01-18/07_41_23,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__07_41_23.npz,507,0
2019-01-18/07_44_44,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__07_44_44.npz,1583,0
2019-01-18/08_07_57,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__08_07_57.npz,2708,2177
2019-01-18/08_16_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__08_16_34.npz,673,151
2019-01-18/08_26_38,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__08_26_38.npz,696,236
2019-01-18/08_37_09,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__08_37_09.npz,770,0
2019-01-18/08_39_38,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__08_39_38.npz,689,0
2019-01-18/08_44_30,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__08_44_30.npz,1161,467
2019-01-18/08_50_33,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__08_50_33.npz,1464,520
2019-01-18/08_58_39,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__08_58_39.npz,2743,966
2019-01-18/09_04_40,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__09_04_40.npz,793,246
2019-01-18/09_07_45,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-18__09_07_45.npz,752,71
2019-01-21/07_29_16,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-21__07_29_16.npz,1478,0
2019-01-21/07_33_50,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-21__07_33_50.npz,1650,0
2019-01-21/07_44_07,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-21__07_44_07.npz,1509,0
2019-01-21/07_49_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-21__07_49_14.npz,2755,0
2019-01-21/07_57_00,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-21__07_57_00.npz,296,15
2019-01-22/07_22_12,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-22__07_22_12.npz,1216,0
2019-01-22/07_24_25,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-22__07_24_25.npz,1900,0
2019-01-22/07_27_52,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-22__07_27_52.npz,564,0
2019-01-22/07_33_37,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-22__07_33_37.npz,2692,0
2019-01-22/07_42_25,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-22__07_42_25.npz,2652,0
2019-01-22/07_51_08,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-22__07_51_08.npz,2179,0
2019-01-22/07_57_29,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-22__07_57_29.npz,2593,0
2019-01-22/08_11_46,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-22__08_11_46.npz,2673,0
2019-01-22/08_19_51,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-22__08_19_51.npz,2628,0
2019-01-22/08_41_38,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-22__08_41_38.npz,395,0
2019-01-22/08_45_12,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-22__08_45_12.npz,1572,79
2019-01-25/16_14_57,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__16_14_57.npz,380,0
2019-01-25/16_18_07,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__16_18_07.npz,344,0
2019-01-25/16_23_32,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__16_23_32.npz,319,0
2019-01-25/16_25_23,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__16_25_23.npz,968,261
2019-01-25/16_29_46,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__16_29_46.npz,703,0
2019-01-25/16_32_19,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__16_32_19.npz,738,0
2019-01-25/16_34_39,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__16_34_39.npz,410,0
2019-01-25/16_38_11,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__16_38_11.npz,943,879
2019-01-25/16_41_38,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__16_41_38.npz,1119,1045
2019-01-25/16_45_32,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__16_45_32.npz,1044,434
2019-01-25/16_50_43,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__16_50_43.npz,621,330
2019-01-25/16_59_31,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__16_59_31.npz,391,0
2019-01-25/17_03_27,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__17_03_27.npz,7028,706
2019-01-25/17_19_25,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__17_19_25.npz,1468,128
2019-01-25/17_29_58,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__17_29_58.npz,1749,220
2019-01-25/17_38_05,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__17_38_05.npz,944,0
2019-01-25/17_44_04,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__17_44_04.npz,1026,0
2019-01-25/17_50_15,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__17_50_15.npz,464,0
2019-01-25/17_51_46,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__17_51_46.npz,303,0
2019-01-25/17_54_48,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__17_54_48.npz,1460,0
2019-01-25/17_59_53,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-25__17_59_53.npz,1036,0
2019-01-28/15_14_24,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-28__15_14_24.npz,743,0
2019-01-28/15_17_31,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-28__15_17_31.npz,586,0
2019-01-28/15_24_45,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-28__15_24_45.npz,1073,0
2019-01-28/15_31_46,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-28__15_31_46.npz,2739,0
2019-01-28/15_46_35,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-28__15_46_35.npz,3216,0
2019-01-28/16_03_07,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-28__16_03_07.npz,641,0
2019-01-28/16_06_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-28__16_06_14.npz,606,0
2019-01-28/16_10_47,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-28__16_10_47.npz,320,80
2019-01-28/16_17_47,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-28__16_17_47.npz,346,0
2019-01-28/16_23_00,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-28__16_23_00.npz,283,77
2019-01-28/16_26_32,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-28__16_26_32.npz,376,168
2019-01-29/16_41_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-29__16_41_14.npz,671,0
2019-01-29/16_45_53,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-29__16_45_53.npz,338,0
2019-01-29/16_51_22,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-29__16_51_22.npz,1444,0
2019-01-29/17_01_15,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-29__17_01_15.npz,739,0
2019-01-29/17_13_53,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-29__17_13_53.npz,935,0
2019-01-29/17_18_55,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-29__17_18_55.npz,266,87
2019-01-29/17_23_03,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-29__17_23_03.npz,2751,0
2019-01-29/17_37_45,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-29__17_37_45.npz,2144,37
2019-01-29/17_48_31,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-29__17_48_31.npz,2589,0
2019-01-29/17_58_35,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-29__17_58_35.npz,2527,0
2019-01-29/18_07_30,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-29__18_07_30.npz,2574,0
2019-01-29/18_17_27,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-29__18_17_27.npz,1194,0
2019-01-30/17_25_53,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-30__17_25_53.npz,2719,0
2019-01-30/17_35_02,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-30__17_35_02.npz,2702,0
2019-01-30/17_42_03,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-30__17_42_03.npz,1499,0
2019-01-30/17_51_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-30__17_51_14.npz,2774,0
2019-01-30/18_04_15,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-30__18_04_15.npz,1149,0
2019-01-30/18_07_38,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-30__18_07_38.npz,839,69
2019-01-30/18_12_09,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-30__18_12_09.npz,382,68
2019-01-30/18_15_57,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-30__18_15_57.npz,553,0
2019-01-30/18_18_17,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-30__18_18_17.npz,537,0
2019-01-30/18_21_23,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-30__18_21_23.npz,576,88
2019-01-30/18_32_48,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-30__18_32_48.npz,1882,0
2019-01-30/18_34_02,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-30__18_34_02.npz,865,520
2019-01-31/16_32_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__16_32_26.npz,580,61
2019-01-31/16_37_13,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__16_37_13.npz,982,0
2019-01-31/16_41_44,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__16_41_44.npz,386,87
2019-01-31/16_48_38,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__16_48_38.npz,1568,0
2019-01-31/16_55_09,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__16_55_09.npz,544,0
2019-01-31/16_58_10,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__16_58_10.npz,475,0
2019-01-31/17_02_23,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__17_02_23.npz,391,0
2019-01-31/17_12_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__17_12_34.npz,1476,0
2019-01-31/17_19_54,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__17_19_54.npz,1030,0
2019-01-31/17_23_21,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__17_23_21.npz,801,0
2019-01-31/17_26_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__17_26_14.npz,348,0
2019-01-31/17_28_48,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__17_28_48.npz,793,0
2019-01-31/17_31_39,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__17_31_39.npz,1484,0
2019-01-31/17_37_50,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__17_37_50.npz,912,0
2019-01-31/17_40_52,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__17_40_52.npz,459,0
2019-01-31/17_42_41,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__17_42_41.npz,379,0
2019-01-31/17_44_30,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__17_44_30.npz,1159,0
2019-01-31/17_49_08,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__17_49_08.npz,2008,191
2019-01-31/17_56_00,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__17_56_00.npz,2677,0
2019-01-31/18_04_39,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__18_04_39.npz,2717,0
2019-01-31/18_11_56,ok,D:\UAV\data\processed\p2\aligned_npz\2019-01-31__18_11_56.npz,718,0
2019-02-01/17_35_12,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-01__17_35_12.npz,2546,0
2019-02-01/17_42_55,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-01__17_42_55.npz,3141,160
2019-02-01/18_02_58,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-01__18_02_58.npz,2683,0
2019-02-01/18_15_04,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-01__18_15_04.npz,2560,0
2019-02-01/18_26_04,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-01__18_26_04.npz,2639,0
2019-02-01/18_35_27,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-01__18_35_27.npz,1662,161
2019-02-05/10_15_24,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-05__10_15_24.npz,2616,0
2019-02-05/10_30_25,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-05__10_30_25.npz,2644,0
2019-02-05/10_48_27,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-05__10_48_27.npz,445,0
2019-02-05/10_53_17,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-05__10_53_17.npz,2603,0
2019-02-05/11_01_09,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-05__11_01_09.npz,1381,26
2019-02-05/11_07_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-05__11_07_14.npz,2637,0
2019-02-05/11_16_29,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-05__11_16_29.npz,1606,0
2019-02-05/11_25_38,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-05__11_25_38.npz,2584,0
2019-02-05/11_35_05,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-05__11_35_05.npz,4179,677
2019-02-06/07_46_01,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-06__07_46_01.npz,2659,0
2019-02-06/07_57_05,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-06__07_57_05.npz,500,47
2019-02-06/07_59_29,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-06__07_59_29.npz,238,0
2019-02-08/07_29_57,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-08__07_29_57.npz,2626,0
2019-02-08/07_40_45,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-08__07_40_45.npz,452,0
2019-02-08/07_45_39,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-08__07_45_39.npz,869,0
2019-02-08/07_53_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-08__07_53_34.npz,829,0
2019-02-08/08_00_53,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-08__08_00_53.npz,281,61
2019-02-08/08_06_46,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-08__08_06_46.npz,2682,0
2019-02-08/08_18_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-08__08_18_14.npz,816,0
2019-02-08/08_29_45,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-08__08_29_45.npz,798,0
2019-02-08/08_40_10,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-08__08_40_10.npz,2708,0
2019-02-08/08_49_45,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-08__08_49_45.npz,1199,0
2019-02-08/08_53_46,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-08__08_53_46.npz,2755,0
2019-02-08/09_07_22,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-08__09_07_22.npz,2771,0
2019-02-11/10_20_38,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-11__10_20_38.npz,2743,0
2019-02-11/10_37_23,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-11__10_37_23.npz,2657,0
2019-02-11/10_52_28,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-11__10_52_28.npz,2701,0
2019-02-11/11_01_12,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-11__11_01_12.npz,2268,363
2019-02-12/07_30_03,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-12__07_30_03.npz,229,0
2019-02-12/07_33_49,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-12__07_33_49.npz,2622,0
2019-02-12/07_45_03,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-12__07_45_03.npz,2662,0
2019-02-12/07_52_53,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-12__07_52_53.npz,1419,0
2019-02-12/07_59_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-12__07_59_34.npz,2554,0
2019-02-12/08_10_21,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-12__08_10_21.npz,3585,0
2019-02-12/08_17_40,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-12__08_17_40.npz,1031,0
2019-02-12/08_20_16,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-12__08_20_16.npz,216,0
2019-02-12/08_24_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-12__08_24_14.npz,1069,79
2019-02-12/08_26_49,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-12__08_26_49.npz,532,0
2019-02-12/08_31_24,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-12__08_31_24.npz,961,48
2019-02-12/08_36_32,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-12__08_36_32.npz,439,0
2019-02-13/07_31_42,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-13__07_31_42.npz,714,0
2019-02-13/07_36_10,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-13__07_36_10.npz,1094,0
2019-02-13/07_41_19,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-13__07_41_19.npz,706,0
2019-02-13/07_45_23,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-13__07_45_23.npz,2826,84
2019-02-13/08_00_31,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-13__08_00_31.npz,1331,0
2019-02-13/08_10_10,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-13__08_10_10.npz,1554,56
2019-02-13/08_17_28,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-13__08_17_28.npz,2464,0
2019-02-13/08_28_09,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-13__08_28_09.npz,1084,0
2019-02-13/08_35_39,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-13__08_35_39.npz,2312,0
2019-02-13/08_44_32,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-13__08_44_32.npz,2683,0
2019-02-13/08_57_07,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-13__08_57_07.npz,3296,0
2019-02-13/09_11_41,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-13__09_11_41.npz,557,0
2019-02-13/09_13_35,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-13__09_13_35.npz,1220,0
2019-02-14/07_31_47,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__07_31_47.npz,3442,0
2019-02-14/07_48_57,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__07_48_57.npz,3587,0
2019-02-14/07_59_35,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__07_59_35.npz,414,0
2019-02-14/08_01_30,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__08_01_30.npz,610,0
2019-02-14/08_05_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__08_05_34.npz,340,7
2019-02-14/08_09_04,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__08_09_04.npz,399,0
2019-02-14/08_11_59,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__08_11_59.npz,1797,25
2019-02-14/08_19_39,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__08_19_39.npz,515,0
2019-02-14/08_23_31,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__08_23_31.npz,241,0
2019-02-14/08_26_35,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__08_26_35.npz,337,0
2019-02-14/08_31_15,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__08_31_15.npz,763,59
2019-02-14/08_36_56,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__08_36_56.npz,625,0
2019-02-14/08_41_47,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__08_41_47.npz,573,0
2019-02-14/08_45_35,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__08_45_35.npz,3207,0
2019-02-14/08_56_46,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-14__08_56_46.npz,3395,329
2019-02-15/07_57_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-15__07_57_34.npz,1673,0
2019-02-15/08_04_17,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-15__08_04_17.npz,1868,0
2019-02-15/08_12_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-15__08_12_14.npz,885,0
2019-02-15/08_17_11,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-15__08_17_11.npz,293,0
2019-02-15/08_20_11,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-15__08_20_11.npz,2677,0
2019-02-15/08_29_18,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-15__08_29_18.npz,1782,60
2019-02-15/08_39_35,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-15__08_39_35.npz,3213,0
2019-02-15/08_49_02,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-15__08_49_02.npz,3138,0
2019-02-15/08_58_31,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-15__08_58_31.npz,3015,0
2019-02-15/09_10_05,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-15__09_10_05.npz,331,0
2019-02-15/09_13_20,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-15__09_13_20.npz,1526,0
2019-02-15/09_15_54,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-15__09_15_54.npz,590,130
2019-02-18/07_32_19,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-18__07_32_19.npz,1975,0
2019-02-18/07_38_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-18__07_38_14.npz,3180,0
2019-02-18/07_52_56,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-18__07_52_56.npz,3097,0
2019-02-18/08_08_01,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-18__08_08_01.npz,1148,0
2019-02-19/08_25_03,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-19__08_25_03.npz,3148,0
2019-02-19/08_34_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-19__08_34_26.npz,3338,0
2019-02-19/08_44_41,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-19__08_44_41.npz,2902,0
2019-02-19/08_54_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-19__08_54_26.npz,3087,0
2019-02-19/09_04_09,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-19__09_04_09.npz,3094,0
2019-02-19/09_12_10,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-19__09_12_10.npz,1960,0
2019-02-20/07_33_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-20__07_33_26.npz,2765,0
2019-02-20/07_42_02,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-20__07_42_02.npz,2834,0
2019-02-20/07_52_49,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-20__07_52_49.npz,1644,0
2019-02-20/08_02_43,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-20__08_02_43.npz,1981,0
2019-02-20/08_10_24,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-20__08_10_24.npz,3064,0
2019-02-20/08_18_45,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-20__08_18_45.npz,1821,0
2019-02-20/08_24_08,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-20__08_24_08.npz,3092,0
2019-02-21/07_28_38,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-21__07_28_38.npz,2800,0
2019-02-21/07_39_01,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-21__07_39_01.npz,2779,0
